AAPT1 LOC108807389
LOC103866858 LOC108809709
LOC103866859 LOC108809324
LOC103866860 LOC108807197
LOC103866861 LOC108806528
LOC103866863 LOC108812314
LOC103866864 LOC108810935
LOC103866865 LOC108834057
LOC103866866 LOC108812316
LOC103866867 LOC108806198
LOC103866868 LOC108813568
LOC103866869 LOC108813793
LOC103866870 LOC108843663
LOC103866871 LOC108812301
LOC103866872 LOC108812303
LOC103866877 LOC108812302
LOC103866881 LOC108813794
LOC103866882 LOC108812478
LOC103866883 LOC108812477
LOC103866884 LOC108806791
LOC103866886 LOC108806790
LOC103866887 LOC108841015
LOC103866888 LOC108809321
LOC103866889 LOC108808856
LOC103866891 LOC108812495
LOC103866894 LOC108812496
LOC103866896 LOC108805583
LOC103866897 LOC108813197
LOC103866900 LOC108806510
LOC103866902 LOC108806359
LOC103866904 LOC108810226
LOC103866905 LOC108811373
LOC103866906 LOC108841593
LOC103866908 LOC108809714
LOC103866909 LOC108810619
LOC103866911 LOC108847430
LOC103866912 LOC108809891
LOC103866913 LOC108805962
LOC103866914 LOC108806600
LOC103866915 LOC108806997
LOC103866916 LOC108805800
LOC103866917 LOC108809481
LOC103866918 LOC108806204
LOC103866919 LOC108806605
LOC103866920 LOC108841004
LOC103866921 LOC108810067
LOC103866922 LOC108812263
LOC103866924 LOC108812265
LOC103866925 LOC108812266
LOC103866928 LOC108843169
LOC103866929 LOC108808861
LOC103866930 LOC108808986
LOC103866931 LOC108808988
LOC103866932 LOC108808990
LOC103866933 LOC108808991
LOC103866937 LOC108808995
LOC103866938 LOC108808993
LOC103866940 LOC108808999
LOC103866941 LOC108839507
LOC103866942 LOC108808997
LOC103866943 LOC108808998
LOC103866944 LOC108808992
LOC103866945 LOC108813473
LOC103866946 LOC108813474
LOC103866947 LOC108806386
LOC103866949 LOC108806387
LOC103866951 LOC108813124
LOC103866952 LOC108811037
LOC103866953 LOC108806690
LOC103866954 LOC108843438
LOC103866955 LOC108829584
LOC103866956 LOC108829583
LOC103866957 LOC108829581
LOC103866960 LOC108829576
LOC103866961 LOC108829577
LOC103866963 LOC108829580
LOC103866965 LOC108829586
LOC103866966 LOC108829585
LOC103866967 LOC108829578
LOC103866970 LOC108829579
LOC103866971 LOC108829573
LOC103866973 LOC108830888
LOC103866974 LOC108827303
LOC103866975 LOC108830891
LOC103866976 LOC108830894
LOC103866977 LOC108830895
LOC103866978 LOC108805850
LOC103866979 LOC108808798
LOC103866980 LOC108809915
LOC103866981 LOC108820172
LOC103866983 LOC108830882
LOC103866984 LOC108807140
LOC103866985 LOC108809599
LOC103866986 LOC108812571
LOC103866987 LOC108812570
LOC103866988 LOC108806721
LOC103866989 LOC108813527
LOC103866990 LOC108806637
LOC103866991 LOC108806811
LOC103866992 LOC108820164
LOC103866993 LOC108807267
LOC103866994 LOC108809402
LOC103866995 LOC108813046
LOC103866997 LOC108813379
LOC103866998 LOC108813481
LOC103866999 LOC108812729
LOC103867000 LOC108812730
LOC103867001 LOC108812728
LOC103867002 LOC108843144
LOC103867003 LOC108806176
LOC103867004 LOC108809394
LOC103867005 LOC108806210
LOC103867006 LOC108811115
LOC103867008 LOC108806530
LOC103867011 LOC108806486
LOC103867012 LOC108843143
LOC103867014 LOC108838604
LOC103867015 LOC108813209
LOC103867016 LOC108806569
LOC103867017 LOC108806077
LOC103867018 LOC108809140
LOC103867019 LOC108811487
LOC103867022 LOC108843145
LOC103867023 LOC108813883
LOC103867024 LOC108806613
LOC103867025 LOC108806161
LOC103867026 LOC108808793
LOC103867027 LOC108809219
LOC103867029 LOC108809009
LOC103867030 LOC108806573
LOC103867031 LOC108810419
LOC103867032 LOC108810686
LOC103867033 LOC108843575
LOC103867034 LOC108809803
LOC103867035 LOC108810334
LOC103867036 LOC108811882
LOC103867037 LOC108811881
LOC103867038 LOC108811883
LOC103867039 LOC108806345
LOC103867040 LOC108806632
LOC103867041 LOC108810735
LOC103867042 LOC108807161
LOC103867043 LOC108841115
LOC103867044 LOC108807162
LOC103867048 LOC108809550
LOC103867049 LOC108811241
LOC103867054 LOC108819338
LOC103867055 LOC108813426
LOC103867056 LOC108812413
LOC103867057 LOC108812414
LOC103867058 LOC108813198
LOC103867059 LOC108806245
LOC103867060 LOC108806492
LOC103867061 LOC108813864
LOC103867062 LOC108809399
LOC103867063 LOC108825448
LOC103867064 LOC108813563
LOC103867065 LOC108813562
LOC103867066 LOC108813825
LOC103867067 LOC108806187
LOC103867068 LOC108805584
LOC103867069 LOC108810289
LOC103867070 LOC108813552
LOC103867072 LOC108840684
LOC103867074 LOC108812985
LOC103867077 LOC108813557
LOC103867081 LOC108840346
LOC103867082 LOC108812075
LOC103867083 LOC108811641
LOC103867084 LOC108811640
LOC103867087 LOC108811637
LOC103867088 LOC108808914
LOC103867089 LOC108805655
LOC103867090 LOC108805656
LOC103867091 LOC108818650
LOC103867092 LOC108813764
LOC103867093 LOC108813668
LOC103867094 LOC108806739
LOC103867095 LOC108841592
LOC103867097 LOC108806679
LOC103867098 LOC108811298
LOC103867099 LOC108809171
LOC103867100 LOC108809884
LOC103867101 LOC108805809
LOC103867102 LOC108808782
LOC103867104 LOC108810904
LOC103867105 LOC108812121
LOC103867106 LOC108808778
LOC103867107 LOC108807013
LOC103867108 LOC108813115
LOC103867109 LOC108813116
LOC103867110 LOC108808777
LOC103867111 LOC108818641
LOC103867113 LOC108806653
LOC103867116 LOC108813748
LOC103867117 LOC108808776
LOC103867121 LOC108813367
LOC103867122 LOC108809420
LOC103867123 LOC108839511
LOC103867124 LOC108806857
LOC103867125 LOC108813328
LOC103867126 LOC108809008
LOC103867130 LOC108813460
LOC103867132 LOC108810529
LOC103867133 LOC108807330
LOC103867134 LOC108807329
LOC103867135 LOC108809025
LOC103867137 LOC108808920
LOC103867138 LOC108806058
LOC103867139 LOC108806277
LOC103867140 LOC108812433
LOC103867141 LOC108840650
LOC103867142 LOC108808769
LOC103867146 LOC108806356
LOC103867147 LOC108805950
LOC103867148 LOC108805795
LOC103867149 LOC108805796
LOC103867150 LOC108810137
LOC103867151 LOC108809357
LOC103867152 LOC108840651
LOC103867153 LOC108809423
LOC103867154 LOC108809517
LOC103867155 LOC108809563
LOC103867156 LOC108809355
LOC103867157 LOC108809735
LOC103867158 LOC108813713
LOC103867159 LOC108810497
LOC103867160 LOC108806145
LOC103867161 LOC108812212
LOC103867162 LOC108840653
LOC103867163 LOC108812211
LOC103867164 LOC108812214
LOC103867165 LOC108809532
LOC103867166 LOC108810073
LOC103867167 LOC108810834
LOC103867168 LOC108812713
LOC103867170 LOC108810757
LOC103867171 LOC108807263
LOC103867172 LOC108840657
LOC103867173 LOC108807193
LOC103867176 LOC108813218
LOC103867177 LOC108813217
LOC103867178 LOC108809807
LOC103867179 LOC108809201
LOC103867180 LOC108840655
LOC103867181 LOC108809257
LOC103867182 LOC108812344
LOC103867183 LOC108812342
LOC103867184 LOC108807256
LOC103867187 LOC108813277
LOC103867188 LOC108809929
LOC103867189 LOC108839948
LOC103867191 LOC108813344
LOC103867192 LOC108813343
LOC103867193 LOC108841590
LOC103867194 LOC108810445
LOC103867195 LOC108806031
LOC103867196 LOC108809649
LOC103867197 LOC108809133
LOC103867198 LOC108809844
LOC103867199 LOC108806401
LOC103867200 LOC108806327
LOC103867201 LOC108805833
LOC103867202 LOC108805836
LOC103867203 LOC108805835
LOC103867204 LOC108805834
LOC103867205 LOC108806555
LOC103867206 LOC108806554
LOC103867209 LOC108811858
LOC103867210 LOC108811859
LOC103867212 LOC108828552
LOC103867215 LOC108807096
LOC103867216 LOC108807248
LOC103867217 LOC108809864
LOC103867218 LOC108812013
LOC103867220 LOC108812010
LOC103867221 LOC108812011
LOC103867223 LOC108842956
LOC103867225 LOC108812009
LOC103867226 LOC108807159
LOC103867227 LOC108812069
LOC103867228 LOC108812068
LOC103867229 LOC108812387
LOC103867230 LOC108805721
LOC103867231 LOC108810979
LOC103867233 LOC108810794
LOC103867235 LOC108810491
LOC103867237 LOC108809297
LOC103867238 LOC108805964
LOC103867240 LOC108813630
LOC103867241 LOC108806938
LOC103867242 LOC108811692
LOC103867243 LOC108811691
LOC103867244 LOC108842979
LOC103867245 LOC108811688
LOC103867246 LOC108811689
LOC103867247 LOC108811687
LOC103867249 LOC108806456
LOC103867250 LOC108811860
LOC103867251 LOC108809195
LOC103867254 LOC108805691
LOC103867256 LOC108805690
LOC103867259 LOC108806167
LOC103867260 LOC108806165
LOC103867262 LOC108839860
LOC103867263 LOC108807318
LOC103867264 LOC108806164
LOC103867265 LOC108806951
LOC103867266 LOC108805901
LOC103867267 LOC108805900
LOC103867269 LOC108806980
LOC103867270 LOC108811225
LOC103867271 LOC108815994
LOC103867272 LOC108806865
LOC103867274 LOC108813571
LOC103867277 LOC108811077
LOC103867278 LOC108812074
LOC103867279 LOC108812587
LOC103867280 LOC108840524
LOC103867282 LOC108810065
LOC103867284 LOC108806892
LOC103867285 LOC108812979
LOC103867286 LOC108812980
LOC103867287 LOC108812431
LOC103867291 LOC108841591
LOC103867294 LOC108807182
LOC103867295 LOC108806390
LOC103867296 LOC108806770
LOC103867297 LOC108806771
LOC103867298 LOC108806051
LOC103867299 LOC108806397
LOC103867300 LOC108806406
LOC103867301 LOC108806458
LOC103867302 LOC108813462
LOC103867303 LOC108813463
LOC103867304 LOC108843726
LOC103867306 LOC108810533
LOC103867307 LOC108813368
LOC103867310 LOC108809261
LOC103867311 LOC108809067
LOC103867312 LOC108807233
LOC103867313 LOC108805977
LOC103867315 LOC108841998
LOC103867317 LOC108836038
LOC103867318 LOC108809732
LOC103867319 LOC108809861
LOC103867320 LOC108809638
LOC103867322 LOC108813617
LOC103867323 LOC108813616
LOC103867324 LOC108810796
LOC103867328 LOC108812336
LOC103867331 LOC108807251
LOC103867333 LOC108829195
LOC103867334 LOC108839142
LOC103867335 LOC108809972
LOC103867337 LOC108809762
LOC103867338 LOC108811869
LOC103867339 LOC108811868
LOC103867340 LOC108805817
LOC103867341 LOC108808758
LOC103867343 LOC108813525
LOC103867344 LOC108812110
LOC103867345 LOC108839338
LOC103867348 LOC108812109
LOC103867350 LOC108812108
LOC103867352 LOC108809879
LOC103867353 LOC108841999
LOC103867355 LOC108812106
LOC103867357 LOC108809917
LOC103867358 LOC108813783
LOC103867359 LOC108813784
LOC103867360 LOC108806900
LOC103867361 LOC108810637
LOC103867362 LOC108806703
LOC103867363 LOC108806876
LOC103867364 LOC108810382
LOC103867365 LOC108806702
LOC103867366 LOC108807199
LOC103867369 LOC108813835
LOC103867370 LOC108813839
LOC103867371 LOC108809376
LOC103867373 LOC108813749
LOC103867374 LOC108813384
LOC103867375 LOC108811147
LOC103867376 LOC108810262
LOC103867377 LOC108806887
LOC103867378 LOC108806717
LOC103867379 LOC108830425
LOC103867380 LOC108810975
LOC103867381 LOC108810285
LOC103867383 LOC108841996
LOC103867384 LOC108806095
LOC103867385 LOC108813143
LOC103867386 LOC108841589
LOC103867387 LOC108812973
LOC103867388 LOC108812975
LOC103867389 LOC108813438
LOC103867390 LOC108813441
LOC103867391 LOC108812220
LOC103867393 LOC108842000
LOC103867394 LOC108812289
LOC103867396 LOC108813768
LOC103867397 LOC108812909
LOC103867398 LOC108812910
LOC103867399 LOC108807033
LOC103867400 LOC108810874
LOC103867401 LOC108821044
LOC103867402 LOC108809170
LOC103867403 LOC108812814
LOC103867404 LOC108813356
LOC103867406 LOC108806513
LOC103867407 LOC108810890
LOC103867408 LOC108805913
LOC103867409 LOC108807261
LOC103867410 LOC108807262
LOC103867411 LOC108839512
LOC103867413 LOC108805697
LOC103867414 LOC108811518
LOC103867415 LOC108838091
LOC103867416 LOC108806429
LOC103867417 LOC108813106
LOC103867418 LOC108813107
LOC103867419 LOC108822885
LOC103867422 LOC108810672
LOC103867423 LOC108806898
LOC103867426 LOC108808748
LOC103867430 LOC108812292
LOC103867431 LOC108811081
LOC103867432 LOC108805734
LOC103867434 LOC108807105
LOC103867435 LOC108811175
LOC103867437 LOC108811724
LOC103867438 LOC108813771
LOC103867440 LOC108809193
LOC103867442 LOC108806273
LOC103867444 LOC108810387
LOC103867446 LOC108809418
LOC103867447 LOC108809054
LOC103867448 LOC108813227
LOC103867449 LOC108807244
LOC103867450 LOC108812055
LOC103867451 LOC108848500
LOC103867452 LOC108812056
LOC103867454 LOC108812053
LOC103867455 LOC108812051
LOC103867460 LOC108810194
LOC103867462 LOC108809285
LOC103867463 LOC108805667
LOC103867465 LOC108809602
LOC103867466 LOC108808740
LOC103867467 LOC108822893
LOC103867468 LOC108812177
LOC103867469 LOC108812178
LOC103867470 LOC108808739
LOC103867471 LOC108813405
LOC103867473 LOC108808736
LOC103867474 LOC108809994
LOC103867475 LOC108812744
LOC103867477 LOC108807234
LOC103867478 LOC108840067
LOC103867479 LOC108809189
LOC103867480 LOC108806646
LOC103867481 LOC108841599
LOC103867482 LOC108806645
LOC103867483 LOC108808734
LOC103867484 LOC108806487
LOC103867485 LOC108810253
LOC103867486 LOC108807040
LOC103867487 LOC108807220
LOC103867492 LOC108806746
LOC103867494 LOC108810580
LOC103867495 LOC108806431
LOC103867497 LOC108806536
LOC103867498 LOC108846852
LOC103867499 LOC108810630
LOC103867502 LOC108806652
LOC103867503 LOC108813875
LOC103867506 LOC108806117
LOC103867507 LOC108810122
LOC103867510 LOC108810414
LOC103867511 LOC108810594
LOC103867512 LOC108809328
LOC103867514 LOC108809949
LOC103867515 LOC108838840
LOC103867517 LOC108805605
LOC103867518 LOC108805798
LOC103867521 LOC108806806
LOC103867522 LOC108813293
LOC103867523 LOC108807203
LOC103867524 LOC108806302
LOC103867525 LOC108812812
LOC103867526 LOC108807003
LOC103867527 LOC108806380
LOC103867528 LOC108823384
LOC103867529 LOC108840387
LOC103867530 LOC108813725
LOC103867531 LOC108810084
LOC103867532 LOC108810359
LOC103867533 LOC108810844
LOC103867534 LOC108806607
LOC103867535 LOC108813447
LOC103867536 LOC108806127
LOC103867537 LOC108842531
LOC103867538 LOC108806126
LOC103867539 LOC108809622
LOC103867540 LOC108812695
LOC103867541 LOC108812694
LOC103867542 LOC108805976
LOC103867543 LOC108813865
LOC103867544 LOC108811001
LOC103867546 LOC108842529
LOC103867547 LOC108806315
LOC103867550 LOC108811098
LOC103867552 LOC108807190
LOC103867554 LOC108810725
LOC103867555 LOC108842528
LOC103867556 LOC108805730
LOC103867557 LOC108811092
LOC103867561 LOC108810148
LOC103867565 LOC108860343
LOC103867567 LOC108813058
LOC103867569 LOC108856572
LOC103867570 LOC108806261
LOC103867571 LOC108842054
LOC103867572 LOC108805599
LOC103867573 LOC108806269
LOC103867577 LOC108812948
LOC103867578 LOC108812946
LOC103867579 LOC108841588
LOC103867584 LOC108849691
LOC103867585 LOC108810700
LOC103867586 LOC108813494
LOC103867587 LOC108807005
LOC103867588 LOC108813721
LOC103867589 LOC108807424
LOC103867590 LOC108842055
LOC103867591 LOC108805794
LOC103867594 LOC108811667
LOC103867595 LOC108811669
LOC103867598 LOC108811668
LOC103867602 LOC108836900
LOC103867603 LOC108811670
LOC103867606 LOC108808718
LOC103867607 LOC108810416
LOC103867608 LOC108810551
LOC103867609 LOC108812059
LOC103867610 LOC108812058
LOC103867611 LOC108843661
LOC103867615 LOC108809858
LOC103867616 LOC108809372
LOC103867617 LOC108813140
LOC103867618 LOC108843660
LOC103867620 LOC108809854
LOC103867621 LOC108833690
LOC103867622 LOC108833430
LOC103867623 LOC108810089
LOC103867624 LOC108805974
LOC103867625 LOC108811436
LOC103867626 LOC108811435
LOC103867627 LOC108806131
LOC103867628 LOC108842761
LOC103867629 LOC108813096
LOC103867630 LOC108806050
LOC103867631 LOC108809909
LOC103867632 LOC108809699
LOC103867633 LOC108809582
LOC103867635 LOC108810827
LOC103867636 LOC108809325
LOC103867637 LOC108842762
LOC103867641 LOC108810223
LOC103867642 LOC108812539
LOC103867645 LOC108842764
LOC103867646 LOC108812540
LOC103867647 LOC108806546
LOC103867648 LOC108806548
LOC103867649 LOC108807314
LOC103867650 LOC108841006
LOC103867651 LOC108810397
LOC103867652 LOC108813736
LOC103867653 LOC108807089
LOC103867654 LOC108811286
LOC103867655 LOC108808715
LOC103867656 LOC108812840
LOC103867657 LOC108812841
LOC103867658 LOC108806608
LOC103867660 LOC108843120
LOC103867663 LOC108833688
LOC103867664 LOC108812003
LOC103867665 LOC108812006
LOC103867666 LOC108812005
LOC103867667 LOC108842879
LOC103867668 LOC108806254
LOC103867670 LOC108812004
LOC103867672 LOC108808706
LOC103867673 LOC108810467
LOC103867674 LOC108809667
LOC103867676 LOC108811564
LOC103867677 LOC108817014
LOC103867678 LOC108811563
LOC103867680 LOC108809758
LOC103867686 LOC108809087
LOC103867687 LOC108813064
LOC103867688 LOC108841938
LOC103867690 LOC108813065
LOC103867693 LOC108810181
LOC103867694 LOC108811962
LOC103867695 LOC108841939
LOC103867696 LOC108811961
LOC103867700 LOC108813683
LOC103867701 LOC108806111
LOC103867702 LOC108806110
LOC103867703 LOC108839763
LOC103867707 LOC108808701
LOC103867708 LOC108808699
LOC103867710 LOC108812874
LOC103867717 LOC108808787
LOC103867719 LOC108808749
LOC103867727 LOC108808871
LOC103867729 LOC108808866
LOC103867732 LOC108808850
LOC103867735 LOC108808838
LOC103867739 LOC108808833
LOC103867741 LOC108811830
LOC103867742 LOC108840448
LOC103867743 LOC108808813
LOC103867747 LOC108809682
LOC103867752 LOC108817119
LOC103867754 LOC108808799
LOC103867761 LOC108812171
LOC103867762 LOC108829097
LOC103867769 LOC108808771
LOC103867773 LOC108808767
LOC103867783 LOC108817230
LOC103867791 LOC108806448
LOC103867793 LOC108845873
LOC103867795 LOC108844834
LOC103867796 LOC108808755
LOC103867797 LOC108812107
LOC103867798 LOC108842902
LOC103867801 LOC108810425
LOC103867806 LOC108806469
LOC103867807 LOC108842901
LOC103867816 LOC108842904
LOC103867820 LOC108809918
LOC103867824 LOC108824383
LOC103867826 LOC108808729
LOC103867833 LOC108841237
LOC103867834 LOC108833689
LOC103867839 LOC108808709
LOC103867840 LOC108843477
LOC103867842 LOC108808712
LOC103867848 LOC108837656
LOC103867850 LOC108808714
LOC103867851 LOC108825425
LOC103867852 LOC108840246
LOC103867853 LOC108843478
LOC103867858 LOC108822549
LOC103867859 LOC108840920
LOC103867861 LOC108841844
LOC103867865 LOC108806701
LOC103867867 LOC108813815
LOC103867868 LOC108813814
LOC103867869 LOC108813813
LOC103867870 LOC108808696
LOC103867871 LOC108808695
LOC103867872 LOC108829930
LOC103867874 LOC108812653
LOC103867876 LOC108806489
LOC103867877 LOC108806967
LOC103867878 LOC108812156
LOC103867879 LOC108812155
LOC103867880 LOC108812154
LOC103867882 LOC108809657
LOC103867884 LOC108809254
LOC103867886 LOC108806539
LOC103867887 LOC108806538
LOC103867889 LOC108813665
LOC103867890 LOC108829939
LOC103867891 LOC108811070
LOC103867892 LOC108807125
LOC103867894 LOC108807434
LOC103867896 LOC108812902
LOC103867897 LOC108812903
LOC103867899 LOC108828588
LOC103867900 LOC108813855
LOC103867902 LOC108809495
LOC103867903 LOC108807054
LOC103867904 LOC108811480
LOC103867907 LOC108811479
LOC103867910 LOC108810311
LOC103867912 LOC108808692
LOC103867913 LOC108806688
LOC103867916 LOC108806515
LOC103867917 LOC108843136
LOC103867918 LOC108850892
LOC103867920 LOC108808665
LOC103867923 LOC108812338
LOC103867924 LOC108812339
LOC103867925 LOC108808685
LOC103867926 LOC108841730
LOC103867927 LOC108843137
LOC103867928 LOC108809764
LOC103867929 LOC108806994
LOC103867933 LOC108812398
LOC103867934 LOC108813448
LOC103867936 LOC108809855
LOC103867937 LOC108843613
LOC103867938 LOC108808675
LOC103867939 LOC108812459
LOC103867940 LOC108812461
LOC103867941 LOC108810440
LOC103867943 LOC108806581
LOC103867945 LOC108806059
LOC103867946 LOC108806797
LOC103867947 LOC108826764
LOC103867949 LOC108809427
LOC103867950 LOC108821724
LOC103867951 LOC108813626
LOC103867954 LOC108812700
LOC103867955 LOC108808678
LOC103867956 LOC108813752
LOC103867957 LOC108837220
LOC103867959 LOC108810033
LOC103867960 LOC108810853
LOC103867961 LOC108836454
LOC103867962 LOC108806202
LOC103867963 LOC108805695
LOC103867966 LOC108810759
LOC103867967 LOC108806812
LOC103867968 LOC108813521
LOC103867970 LOC108810429
LOC103867971 LOC108807410
LOC103867972 LOC108810655
